,ID,floor_area_sqm,mean_resale_price,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa,geometry,Closest distance to a hotel,Closest distance to a park,Traffic lights within 500 meters,Parking lots within 500 meters
1062,block 334 SEMBAWANG,106.8125,373146.1638257576,19712.03512455093,19712.03512455093,POINT (103.8110857503803 1.45574395),5838.755243389131,2124.382886192602,0,60
1063,block 334 SERANGOON,84.0,494847.2,7533.190369947071,7533.190369947071,POINT (103.88071076652449 1.34987515),510.10654821249756,333.56376832574705,0,11
1064,block 335 ANG MO KIO,91.0909090909091,420270.1722048067,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1065,block 335 CLEMENTI,72.07142857142857,342423.7549361208,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1066,block 335 SERANGOON,96.0,465228.6446078431,7533.190369947071,7533.190369947071,POINT (103.88071076652449 1.34987515),510.10654821249756,333.56376832574705,0,11
1067,block 335B CENTRAL AREA,83.5,553392.6079551821,13109175.688297464,13109175.688297464,POINT (-116.9736504 50.2346211),13093020.767940637,13091600.094671013,0,0
1068,block 336 BUKIT BATOK,87.8,335016.5,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1069,block 336 GEYLANG,107.36363636363636,380614.5816993464,6480.1666132449545,6480.1666132449545,POINT (103.89459637858039 1.3325653499999999),1209.8330121330523,1421.4281268603972,1,233
1070,block 336 JURONG EAST,149.72727272727272,551388.5422077922,7123.494156834656,7123.494156834656,POINT (103.77035442218084 1.2935294499999999),239.2187102773191,670.7818433126779,0,151
1071,block 336 WOODLANDS,93.45454545454544,308318.2770859278,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1072,block 337 BUKIT BATOK,89.26315789473684,333421.85789473687,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1073,block 337 SEMBAWANG,124.85714285714286,407191.78273809527,19712.03512455093,19712.03512455093,POINT (103.8110857503803 1.45574395),5838.755243389131,2124.382886192602,0,60
1074,block 338 BUKIT BATOK,91.77777777777776,316967.5710108605,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1075,block 338 CLEMENTI,119.0,630263.8639587363,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1076,block 338 TAMPINES,127.2,421752.3820728291,11314.499537914988,11314.499537914988,POINT (103.93169459451332 1.35823695),3404.4861999485365,1427.6130152207304,0,588
1077,block 339 WOODLANDS,143.91666666666666,519569.7010582011,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1078,block 34 BEDOK,99.225,418812.47502430726,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
1079,block 34 BUKIT MERAH,76.875,405323.5951367781,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
1080,block 34 CENTRAL AREA,65.0,382788.967032967,6335618.685648819,6335618.685648819,POINT (146.00830564128205 -41.116910399999995),6333497.529288243,6331161.057506319,0,0
1081,block 34 GEYLANG,79.48780487804878,398945.3073125185,3768.767382948761,3768.767382948761,POINT (103.8840851167304 1.3096364999999999),380.0321062916061,440.2529660046726,1,336
1082,block 34 JURONG EAST,74.92307692307692,265133.2105006105,12433.600407378106,12433.600407378106,POINT (103.7419081 1.3338016),385.0026481895945,1221.7581837362186,1,7
1083,block 34 KALLANG/WHAMPOA,67.89393939393939,302320.5456456916,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
1084,block 34 MARINE PARADE,69.83333333333333,374232.79445823,5254.445630521953,5254.445630521953,POINT (103.904665 1.302774),208.02567314987863,451.64683706976643,1,144
1085,block 34 TOA PAYOH,67.0,284021.0358409321,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
1086,block 340 BUKIT BATOK,89.72727272727273,298700.9750280584,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1087,block 340 CHOA CHU KANG,108.8,427090.5172413793,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1088,block 340 CLEMENTI,117.93333333333334,550622.9166666666,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1089,block 340 JURONG EAST,140.41176470588235,512981.7305672269,7123.494156834656,7123.494156834656,POINT (103.77035442218084 1.2935294499999999),239.2187102773191,670.7818433126779,0,151
1090,block 341 BUKIT BATOK,85.63157894736842,307606.6724217444,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
1091,block 341 CHOA CHU KANG,143.0,604197.5,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1092,block 341 CLEMENTI,72.47619047619048,314688.2065476191,11896.328540908782,11896.328540908782,POINT (103.75144769655765 1.33620005),1450.1391868740359,1126.3183833750836,0,5
1093,block 341 GEYLANG,91.13333333333334,361646.3488179669,4861.68583215172,4861.68583215172,POINT (103.8706298184074 1.3275858),1708.2981574466685,358.1732391614532,1,303
1094,block 341 JURONG EAST,86.0,324919.56190476194,7178.59571364379,7178.59571364379,POINT (103.76970275789861 1.2934785500000001),177.19950196115252,646.356945125313,0,139
1095,block 342 CLEMENTI,119.5,570977.1523809524,11896.328540908782,11896.328540908782,POINT (103.75144769655765 1.33620005),1450.1391868740359,1126.3183833750836,0,5
1096,block 342 WOODLANDS,161.88888888888889,574052.2108843538,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1097,block 345 ANG MO KIO,78.21739130434783,356086.559178744,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1098,block 345 TAMPINES,115.125,421836.0119047619,11266.640206553264,11266.640206553264,POINT (103.93102912719868 1.35828095),3446.4064248378895,1501.0884756363776,0,566
1099,block 345 WOODLANDS,140.23529411764707,463771.765597148,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1100,block 345 YISHUN,85.77777777777777,296092.951329126,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
1101,block 346 ANG MO KIO,81.25,392335.359430512,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1102,block 346 CLEMENTI,70.47826086956522,333862.0797848499,11896.328540908782,11896.328540908782,POINT (103.75144769655765 1.33620005),1450.1391868740359,1126.3183833750836,0,5
1103,block 346 GEYLANG,91.6923076923077,347888.1033182504,4861.68583215172,4861.68583215172,POINT (103.8706298184074 1.3275858),1708.2981574466685,358.1732391614532,1,303
1104,block 346 YISHUN,113.61111111111111,357168.7914862915,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
1105,block 348 WOODLANDS,97.57142857142856,348854.7171325052,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1106,block 35 BEDOK,86.48780487804878,354683.0714377407,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
1107,block 35 GEYLANG,75.54242424242425,435475.3208321606,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
1108,block 35 KALLANG/WHAMPOA,56.0,230238.1044871795,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
1109,block 350 BUKIT BATOK,98.28571428571428,334443.01948051946,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1110,block 350 CLEMENTI,92.0,440901.0416666667,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
