ID,floor_area_sqm,mean_resale_price,geometry,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa
block 516 BUKIT PANJANG,110.76923076923077,378784.7202686203,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 516 PASIR RIS,110.1,423626.16326530615,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 517 WOODLANDS,116.7,428657.8042986425,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 520 ANG MO KIO,118.0,575711.0955882353,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 520 BEDOK,72.5,296783.3561379623,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 520 SERANGOON,149.75,606592.675925926,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 521 ANG MO KIO,118.25,593841.5514069265,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 521 HOUGANG,102.5,428005.94,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 521 JURONG WEST,72.5,288137.46967568947,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 521 PASIR RIS,115.77777777777777,449764.94444444444,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 521 WOODLANDS,117.15789473684211,416362.9647129187,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 522 BEDOK,72.88235294117646,304204.16013071896,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 522 HOUGANG,145.27272727272728,664128.9499458874,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 522 JURONG WEST,118.0,499736.84210526315,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 523 ANG MO KIO,71.3125,307015.1882183908,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 523 BUKIT BATOK,69.21428571428571,261966.15978157643,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 523 WOODLANDS,119.125,413783.42528735637,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 524 BUKIT PANJANG,115.0,374847.53787878784,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 524 JURONG WEST,79.06666666666666,313139.4153846154,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 525 JURONG WEST,69.75,327578.6550925926,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 525 SERANGOON,148.9090909090909,647157.0426136364,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 526 BUKIT PANJANG,103.36363636363636,363857.35227272724,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 526 SERANGOON,147.9375,616397.0892857143,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 527 BUKIT PANJANG,119.0,443176.89009490516,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 527 HOUGANG,102.52941176470588,404150.66291061876,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 527 JURONG WEST,78.6875,304678.2631578948,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 528 BUKIT PANJANG,142.07692307692307,601965.5786019536,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 528 CHOA CHU KANG,148.5,496937.47619047615,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 528 WOODLANDS,128.9090909090909,414361.80555555556,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 530 BEDOK,73.86666666666666,287755.31708619377,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 530 BUKIT PANJANG,118.42857142857143,459653.6394557823,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 531 CHOA CHU KANG,144.25,495659.48809523805,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 531 JURONG WEST,78.77777777777777,291557.88107150304,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 532 BEDOK,77.06451612903226,306256.8033126294,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 532 BUKIT PANJANG,142.83333333333334,604166.987928061,POINT (103.7718658 1.377921),14305.71568963065,14305.71568963065
block 533 ANG MO KIO,74.875,310169.60302469134,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 533 BEDOK,74.12820512820512,288418.56643088715,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 533 BUKIT BATOK,63.857142857142854,268955.1506849315,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 533 HOUGANG,145.0,645941.7996855346,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 536 BEDOK,77.53333333333333,306897.490990991,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 536 CENTRAL AREA,63.07692307692308,413537.13774597493,POINT (-116.9736504 50.2346211),13109175.688297465,13109175.688297465
block 536 JURONG WEST,78.0,304955.5320094217,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 537 BUKIT PANJANG,115.05,427985.5009009009,POINT (103.7718658 1.377921),14305.71568963065,14305.71568963065
block 537 HOUGANG,112.33333333333333,404402.8,POINT (112.38312 30.5177958),3358327.068855709,3358327.068855709
block 537 SERANGOON,149.0,625848.5253196931,POINT (103.8698268 1.3514805),7449.298925379446,7449.298925379446
block 538 BUKIT PANJANG,110.92307692307692,427801.0004432624,POINT (103.7718658 1.377921),14305.71568963065,14305.71568963065
block 538 WOODLANDS,109.77777777777777,381392.8391053391,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 539 BUKIT BATOK,77.28571428571429,300955.0724637681,POINT (103.75261604998195 1.3559956),13546.368069972705,13546.368069972705
block 539 JURONG WEST,132.16666666666666,408511.65476190473,POINT (103.7058663 1.3434392),16176.255463545087,16176.255463545087
block 539 SERANGOON,147.44444444444446,610320.2063492063,POINT (103.8698268 1.3514805),7449.298925379446,7449.298925379446
block 54 BEDOK,90.15686274509804,361521.5984654731,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 54 GEYLANG,88.89189189189189,417371.9095061954,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 54 KALLANG/WHAMPOA,117.03846153846153,601182.4336694233,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 54 MARINE PARADE,88.0,468335.1755464481,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 54 TOA PAYOH,44.333333333333336,215174.7863247863,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 540 ANG MO KIO,77.47619047619048,324631.78160556254,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 540 PASIR RIS,144.33333333333334,615009.9649122808,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 540 SERANGOON,113.0,419948.3288888889,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 540 WOODLANDS,110.92307692307692,389860.70564936416,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 541 BEDOK,45.0,228781.25,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 541 HOUGANG,111.84615384615384,407189.17004048586,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 541 SERANGOON,114.8,426167.35296167247,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 542 BEDOK,68.42857142857143,279958.92089093704,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 542 BUKIT BATOK,146.9375,555932.4468085107,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 544 BUKIT PANJANG,140.625,643516.5759803922,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 544 HOUGANG,105.0,413854.4404761905,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 544 SERANGOON,141.66666666666666,607184.2142857143,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 545 BEDOK,74.75757575757575,287434.96357989835,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 545 BUKIT PANJANG,109.23076923076923,437090.1442307692,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 545 SERANGOON,111.23076923076923,434357.64827935223,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 546 BEDOK,79.0,296201.8648018648,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 546 WOODLANDS,114.2,379705.68487394956,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 547 WOODLANDS,107.5,374233.7126068376,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 549 WOODLANDS,110.38095238095238,367739.58730158734,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 55 BUKIT MERAH,80.14583333333333,472920.6916289593,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 550 BEDOK,70.12,286704.7259624952,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 550 CHOA CHU KANG,119.27272727272727,407809.23333333334,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 550 SERANGOON,114.66666666666667,475749.56018518517,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 551 ANG MO KIO,118.0,553280.0638888889,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 552 HOUGANG,112.5,406762.4294117647,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 553 ANG MO KIO,119.0,554333.9285714286,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 553 BEDOK,121.54545454545455,474312.3232323232,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 553 HOUGANG,112.5,402330.5385846038,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 556 ANG MO KIO,74.04545454545455,306425.94706682203,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 556 PASIR RIS,122.57142857142857,468328.59047619055,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 556 WOODLANDS,108.6,363242.18239538244,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 557 ANG MO KIO,75.92307692307692,303975.6717282717,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 557 HOUGANG,104.0,381527.19887955184,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 557 PASIR RIS,122.66666666666667,467397.1825396826,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 558 ANG MO KIO,71.73684210526316,297822.38099922705,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 56 BUKIT MERAH,99.33333333333333,538597.6194444444,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 56 GEYLANG,108.73333333333333,620066.9075757576,POINT (103.88303245013614 1.3101593500000002),3733.3003623643986,3733.3003623643986
block 56 QUEENSTOWN,99.91666666666667,572170.9737179488,POINT (121.1761909 14.5060306),2401323.530558786,2401323.530558786
block 56 TOA PAYOH,48.0,221386.7738095238,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 560 ANG MO KIO,76.0,304083.0197849463,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 561 ANG MO KIO,76.66666666666667,305208.8215311005,POINT (103.85006539907499 1.3776066),10344.959246657612,10344.959246657612
block 561 CHOA CHU KANG,147.5,552130.4487179487,POINT (103.75204375 1.37618455),15467.193275881238,15467.193275881238
block 565 ANG MO KIO,72.95652173913044,301700.2195322793,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 57 BEDOK,62.214285714285715,282989.50285089767,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 57 BUKIT MERAH,84.16949152542372,521996.48199474526,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 57 GEYLANG,55.94117647058823,240323.7380952381,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 57 KALLANG/WHAMPOA,67.56521739130434,308334.8579753383,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 570 HOUGANG,106.27272727272727,411758.42424242425,POINT (103.8934167875929 1.374085),10521.56807334726,10521.56807334726
block 575 ANG MO KIO,77.75,308746.7194444444,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 575 WOODLANDS,86.0,319745.24413364416,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 576 WOODLANDS,110.0,394255.7205737558,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 577 WOODLANDS,91.0,335345.42532467534,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
